,Input,BBoutput,MidasOutput,SurfacePlane,SurfaceCoordinates
803,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_031.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_031.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_031.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_031_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_031.npy
804,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_032.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_032.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_032.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_032_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_032.npy
805,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_033.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_033.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_033.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_033_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_033.npy
806,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_034.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_034.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_034.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_034_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_034.npy
807,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_036.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_036.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_036.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_036_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_036.npy
808,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_037.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_037.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_037.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_037_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_037.npy
809,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_038.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_038.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_038.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_038_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_038.npy
810,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_039.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_039.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_039.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_039_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_039.npy
811,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_040.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_040.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_040.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_040_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_040.npy
812,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_041.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_041.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_041.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_041_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_041.npy
813,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_042.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_042.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_042.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_042_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_042.npy
814,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_043.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_043.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_043.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_043_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_043.npy
815,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_044.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_044.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_044.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_044_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_044.npy
816,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_045.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_045.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_045.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_045_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_045.npy
817,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_046.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_046.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_046.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_046_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_046.npy
818,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_047.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_047.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_047.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_047_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_047.npy
819,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_049.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_049.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_049.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_049_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_049.npy
820,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_050.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_050.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_050.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_050_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_050.npy
821,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_052.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_052.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_052.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_052_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_052.npy
822,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_053.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_053.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_053.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_053_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_053.npy
823,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_054.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_054.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_054.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_054_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_054.npy
824,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_055.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_055.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_055.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_055_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_055.npy
825,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_056.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_056.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_056.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_056_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_056.npy
826,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_057.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_057.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_057.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_057_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_057.npy
827,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_059.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_059.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_059.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_059_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_059.npy
828,data/datasets/capstone_dataset/inputs/ppe_input_images/Fimg_060.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Fimg_060.txt,data/datasets/capstone_dataset/ground_truth/Midas/Fimg_060.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_060_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Fimg_060.npy
829,data/datasets/capstone_dataset/inputs/ppe_input_images/Bimg_50.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Bimg_50.txt,data/datasets/capstone_dataset/ground_truth/Midas/Bimg_50.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Bimg_50_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Bimg_50.npy
830,data/datasets/capstone_dataset/inputs/ppe_input_images/Bimg_62.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Bimg_62.txt,data/datasets/capstone_dataset/ground_truth/Midas/Bimg_62.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Bimg_62_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Bimg_62.npy
831,data/datasets/capstone_dataset/inputs/ppe_input_images/z09 .jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/z09 .txt,data/datasets/capstone_dataset/ground_truth/Midas/z09 .png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z09 _segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z09 .npy
832,data/datasets/capstone_dataset/inputs/ppe_input_images/z01 .jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/z01 .txt,data/datasets/capstone_dataset/ground_truth/Midas/z01 .png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z01 _segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z01 .npy
833,data/datasets/capstone_dataset/inputs/ppe_input_images/z03 .jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/z03 .txt,data/datasets/capstone_dataset/ground_truth/Midas/z03 .png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z03 _segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z03 .npy
834,data/datasets/capstone_dataset/inputs/ppe_input_images/z04 .jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/z04 .txt,data/datasets/capstone_dataset/ground_truth/Midas/z04 .png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z04 _segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z04 .npy
835,data/datasets/capstone_dataset/inputs/ppe_input_images/z06 .jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/z06 .txt,data/datasets/capstone_dataset/ground_truth/Midas/z06 .png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z06 _segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z06 .npy
836,data/datasets/capstone_dataset/inputs/ppe_input_images/z07 .jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/z07 .txt,data/datasets/capstone_dataset/ground_truth/Midas/z07 .png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z07 _segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z07 .npy
837,data/datasets/capstone_dataset/inputs/ppe_input_images/z010 .jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/z010 .txt,data/datasets/capstone_dataset/ground_truth/Midas/z010 .png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z010 _segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z010 .npy
838,data/datasets/capstone_dataset/inputs/ppe_input_images/z013 .jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/z013 .txt,data/datasets/capstone_dataset/ground_truth/Midas/z013 .png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z013 _segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z013 .npy
839,data/datasets/capstone_dataset/inputs/ppe_input_images/z015 .jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/z015 .txt,data/datasets/capstone_dataset/ground_truth/Midas/z015 .png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z015 _segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z015 .npy
840,data/datasets/capstone_dataset/inputs/ppe_input_images/z016 .jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/z016 .txt,data/datasets/capstone_dataset/ground_truth/Midas/z016 .png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z016 _segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z016 .npy
841,data/datasets/capstone_dataset/inputs/ppe_input_images/z018 .jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/z018 .txt,data/datasets/capstone_dataset/ground_truth/Midas/z018 .png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z018 _segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z018 .npy
842,data/datasets/capstone_dataset/inputs/ppe_input_images/z020 .jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/z020 .txt,data/datasets/capstone_dataset/ground_truth/Midas/z020 .png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z020 _segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/z020 .npy
843,data/datasets/capstone_dataset/inputs/ppe_input_images/images (1).jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images (1).txt,data/datasets/capstone_dataset/ground_truth/Midas/images (1).png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (1)_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (1).npy
844,data/datasets/capstone_dataset/inputs/ppe_input_images/images (2).jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images (2).txt,data/datasets/capstone_dataset/ground_truth/Midas/images (2).png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (2)_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (2).npy
845,data/datasets/capstone_dataset/inputs/ppe_input_images/Z.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/Z.txt,data/datasets/capstone_dataset/ground_truth/Midas/Z.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Z_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/Z.npy
846,data/datasets/capstone_dataset/inputs/ppe_input_images/images (9).jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images (9).txt,data/datasets/capstone_dataset/ground_truth/Midas/images (9).png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (9)_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (9).npy
847,data/datasets/capstone_dataset/inputs/ppe_input_images/2Q__.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/2Q__.txt,data/datasets/capstone_dataset/ground_truth/Midas/2Q__.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2Q___segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2Q__.npy
848,data/datasets/capstone_dataset/inputs/ppe_input_images/2Q__ (2).jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/2Q__ (2).txt,data/datasets/capstone_dataset/ground_truth/Midas/2Q__ (2).png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2Q__ (2)_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2Q__ (2).npy
849,data/datasets/capstone_dataset/inputs/ppe_input_images/images (3).jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images (3).txt,data/datasets/capstone_dataset/ground_truth/Midas/images (3).png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (3)_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (3).npy
850,data/datasets/capstone_dataset/inputs/ppe_input_images/2Q__ (1).jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/2Q__ (1).txt,data/datasets/capstone_dataset/ground_truth/Midas/2Q__ (1).png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2Q__ (1)_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2Q__ (1).npy
851,data/datasets/capstone_dataset/inputs/ppe_input_images/images (7).jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images (7).txt,data/datasets/capstone_dataset/ground_truth/Midas/images (7).png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (7)_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (7).npy
852,data/datasets/capstone_dataset/inputs/ppe_input_images/images (5).jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images (5).txt,data/datasets/capstone_dataset/ground_truth/Midas/images (5).png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (5)_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (5).npy
853,data/datasets/capstone_dataset/inputs/ppe_input_images/9k_.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/9k_.txt,data/datasets/capstone_dataset/ground_truth/Midas/9k_.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/9k__segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/9k_.npy
854,data/datasets/capstone_dataset/inputs/ppe_input_images/images (4).jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/images (4).txt,data/datasets/capstone_dataset/ground_truth/Midas/images (4).png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (4)_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/images (4).npy
